0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,2,3,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0
0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0
0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0
0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0
0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,4,4,4,4,4,4,5,5,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0
0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,4,4,4,4,4,4,4,5,5,5,5,5,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0
0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,4,4,4,4,4,0,1,1,1,5,5,5,5,5,5,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0
0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,4,4,4,4,0,7,7,7,5,5,5,5,1,5,5,5,5,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0
0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,5,5,5,1,5,5,7,3,3,1,1,1,5,5,1,5,5,5,4,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0
0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5,5,5,1,5,5,1,3,3,3,1,1,1,1,1,5,5,4,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0
0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5,5,5,5,5,1,1,3,3,3,1,1,1,1,1,1,4,0,4,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0
0,0,1,1,1,1,0,1,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5,5,1,5,1,1,1,3,3,3,1,1,1,1,0,0,0,4,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0
0,0,1,1,3,3,2,3,6,6,6,6,2,3,1,2,2,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,3,5,13,13,13,13,9,9,9,11,11,7,5,1,0,0,0,0,0,12,8,12,6,6,3,3,2,2,0,0,2,2,0,0,0,0,0,2,2,2,2,2,3,3,2,2,2,2,2,3,0,0,0,0,0,3,2,3,3,3,3,2
0,0,1,3,3,2,3,3,6,6,6,6,2,3,2,2,2,1,1,1,1,0,2,2,2,2,2,2,2,2,2,2,2,2,3,3,1,3,3,5,13,9,13,9,9,9,9,11,11,7,5,5,0,2,2,8,8,12,12,12,6,6,3,3,3,3,3,2,2,2,0,0,0,0,0,2,2,2,2,2,3,2,2,3,3,3,3,3,1,0,0,4,4,7,2,3,3,3,3,2
0,1,3,3,3,2,3,1,4,4,4,6,2,2,2,2,3,1,1,0,1,0,0,2,2,2,2,2,2,2,2,2,3,1,1,1,1,3,3,1,0,0,14,10,8,8,8,10,2,6,5,5,1,3,2,10,8,8,12,8,0,2,1,1,3,3,3,3,3,2,0,0,0,0,0,0,0,2,2,2,2,2,2,2,3,3,3,1,5,4,0,4,4,5,3,2,3,3,3,2
0,3,3,3,3,2,1,0,4,4,4,4,2,3,3,7,7,1,0,0,1,0,0,0,0,2,2,2,2,2,3,3,3,1,1,0,0,3,3,5,4,4,6,10,8,8,8,6,6,6,4,5,5,3,11,11,8,8,28,20,10,3,1,0,0,3,3,3,3,3,0,0,0,0,0,0,0,0,2,2,2,2,2,3,3,3,4,4,4,4,4,4,4,1,1,6,7,3,3,0
0,3,3,3,3,2,1,0,4,4,4,4,4,7,7,7,7,4,0,0,1,0,0,0,0,0,2,2,2,3,3,3,3,0,0,1,1,3,3,1,0,0,2,10,8,8,0,6,6,6,4,4,5,3,11,11,9,24,16,16,8,1,1,1,1,1,2,3,3,3,1,0,0,0,0,0,0,0,2,2,2,3,3,7,3,0,4,4,4,4,4,4,4,4,5,4,7,7,3,0
2,3,3,3,3,2,1,4,4,4,4,4,4,4,4,6,6,5,5,1,0,0,0,0,0,0,0,2,3,3,3,3,2,7,5,5,0,1,1,0,0,0,10,10,8,0,0,6,6,6,6,6,6,15,11,11,9,25,17,16,8,9,0,0,0,1,1,3,2,3,1,1,0,0,0,0,0,0,2,2,2,3,3,7,6,0,4,4,4,4,4,4,4,4,1,4,7,7,3,1
2,3,7,7,2,7,5,4,4,4,4,4,0,1,5,6,6,4,4,1,0,0,0,0,0,0,0,2,3,3,3,2,3,7,6,4,4,0,0,0,0,10,10,10,2,2,2,6,6,2,2,6,6,10,10,11,9,25,25,17,9,9,0,0,0,0,0,3,3,2,1,1,1,0,0,0,0,0,2,2,2,2,3,6,6,4,4,4,4,4,4,4,4,4,5,4,7,7,3,1
2,7,7,7,6,7,5,4,4,4,4,4,1,5,5,7,7,5,1,1,0,0,0,0,0,0,0,1,3,3,2,3,3,6,6,4,4,0,0,0,0,10,10,10,2,2,2,6,6,2,6,6,4,10,10,10,8,25,25,25,9,9,0,4,4,4,0,0,3,3,0,1,1,1,0,0,0,0,2,2,2,2,3,7,7,4,4,4,4,4,4,4,4,4,5,4,7,3,3,1
3,7,7,7,6,7,6,6,4,4,4,5,1,5,5,5,7,1,1,1,0,0,0,0,0,0,0,1,3,2,3,3,2,6,6,6,4,0,0,0,8,10,10,10,2,2,2,6,6,2,4,4,20,26,10,10,8,24,24,25,13,9,4,4,4,4,4,0,2,3,1,1,1,1,0,0,0,0,2,2,2,2,3,6,6,4,4,4,4,4,4,4,4,4,5,5,6,3,3,1
3,7,7,7,6,3,2,6,6,6,4,5,4,4,4,4,4,0,0,0,0,0,0,0,0,0,1,1,3,2,3,2,2,6,6,6,4,0,0,0,8,10,10,2,2,0,0,4,4,0,0,20,20,26,26,24,24,24,24,24,13,13,4,4,4,4,0,0,0,0,1,0,1,1,1,0,0,0,2,2,2,2,3,6,6,4,4,5,1,5,4,4,4,4,5,5,2,3,3,1
1,7,7,7,6,7,2,6,6,6,6,7,6,4,4,4,4,0,0,0,0,0,0,0,0,0,1,1,0,3,3,2,2,6,6,6,6,0,0,8,8,8,2,2,0,0,0,4,4,4,4,20,20,18,24,24,24,24,24,24,12,13,6,6,2,2,0,0,0,0,1,1,1,1,1,0,0,0,2,2,2,2,3,7,7,5,5,5,5,5,5,4,4,4,5,5,6,7,7,5
5,7,7,7,6,7,6,6,6,6,6,6,7,6,6,4,4,0,0,0,0,0,0,0,0,1,1,1,0,1,3,3,3,7,6,6,6,4,0,8,8,0,0,0,0,0,0,4,4,0,0,4,20,16,24,24,24,24,24,24,12,13,2,2,2,2,2,1,1,1,1,1,0,1,1,0,0,0,2,2,2,2,2,7,7,5,5,5,5,4,5,4,4,4,5,5,6,7,7,5
5,5,7,7,6,7,6,6,6,6,6,6,6,3,3,3,1,1,1,0,0,0,0,0,0,1,1,5,5,1,3,3,3,7,7,6,2,4,4,8,24,16,16,0,0,0,0,4,4,0,4,4,20,16,16,24,24,24,24,24,12,12,2,2,2,3,3,3,3,1,1,1,0,1,1,0,0,0,2,2,6,6,6,7,6,4,4,4,4,4,4,4,4,4,4,5,6,7,7,5
1,5,5,7,6,7,6,6,6,6,6,3,2,2,2,2,2,0,1,0,0,0,0,0,0,1,1,5,5,5,1,3,3,7,7,7,2,4,4,24,16,16,16,0,0,0,0,4,4,0,4,4,4,0,0,8,8,24,24,24,12,12,2,2,3,3,3,3,3,3,1,1,0,1,1,1,0,0,2,2,6,6,6,7,3,0,4,4,4,4,4,4,4,4,4,1,2,3,3,1
1,1,5,5,6,7,2,6,6,6,6,3,3,3,3,2,2,1,1,0,0,0,0,0,0,1,1,4,5,5,1,3,3,7,7,7,3,4,4,16,16,16,16,0,0,0,0,4,4,0,4,4,4,0,0,0,24,24,24,24,12,12,6,2,3,3,3,3,3,3,1,1,0,1,1,1,0,0,2,2,6,6,7,6,2,4,4,4,4,4,1,4,4,4,4,1,2,3,3,1
1,1,5,5,4,1,0,6,6,6,6,2,2,2,2,2,3,3,1,0,0,0,0,0,0,1,1,4,5,5,1,1,3,7,7,7,7,14,14,20,20,20,20,4,4,4,4,6,6,0,4,4,4,4,4,4,20,20,20,4,14,14,7,7,3,3,3,3,3,3,3,1,0,1,1,1,0,0,2,2,6,6,7,3,3,5,5,1,0,5,5,4,4,0,1,1,2,3,3,1
1,1,1,1,0,1,0,4,4,6,6,2,2,2,3,3,3,3,0,0,0,0,0,0,0,1,1,5,5,5,1,1,5,7,7,7,7,13,13,17,17,17,17,1,1,1,3,6,6,2,0,4,4,1,1,17,17,17,16,0,0,12,6,7,7,3,3,3,3,3,3,3,0,1,1,1,0,0,2,2,6,6,7,3,3,1,1,1,1,5,5,4,4,4,5,5,6,3,3,1
3,3,1,1,0,1,0,4,4,4,4,2,2,3,3,3,3,2,0,0,0,0,0,0,0,1,1,5,5,5,5,5,5,7,7,7,7,15,15,21,21,21,21,5,5,5,7,6,6,6,4,4,5,29,29,21,21,21,5,5,3,10,5,7,7,7,3,3,3,3,3,3,0,1,1,0,0,0,2,2,6,6,7,7,7,5,5,5,5,5,5,4,4,4,5,5,6,7,3,1
3,3,1,1,0,1,0,4,4,4,4,2,3,3,3,3,2,2,0,0,0,0,0,0,0,1,5,5,4,5,5,5,5,7,7,7,3,6,7,21,21,21,21,4,4,0,2,6,6,2,17,21,21,25,25,17,21,5,5,5,3,3,5,5,5,7,7,3,3,3,3,3,0,1,1,0,0,0,2,2,2,2,3,6,6,4,4,4,4,4,4,4,4,4,5,5,6,7,3,1
2,3,3,1,0,1,1,4,4,4,4,1,3,3,3,3,3,3,1,0,0,0,0,0,0,0,1,5,4,5,5,1,1,3,3,3,3,7,7,21,21,17,0,0,4,4,6,6,6,7,5,23,23,31,25,21,17,1,1,5,3,3,1,5,5,5,7,7,7,3,3,3,1,1,1,0,0,0,2,2,2,2,3,3,7,4,5,5,0,0,4,4,4,0,1,0,3,3,3,1
2,3,3,1,0,1,1,0,4,4,4,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,1,5,5,5,1,1,1,3,3,3,3,7,7,21,21,6,2,2,4,4,6,6,6,7,7,7,7,15,11,13,1,1,1,5,3,3,1,1,5,5,7,7,7,7,7,6,1,1,1,0,0,0,2,2,2,2,3,2,2,3,1,1,1,0,4,4,4,0,1,2,3,3,3,1
2,3,3,3,1,0,1,0,4,4,4,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,3,3,3,3,7,7,5,4,6,2,2,6,6,6,6,7,7,7,3,7,15,13,13,1,0,0,4,3,3,1,1,5,5,7,7,7,7,7,5,5,1,0,0,0,0,0,2,2,3,2,2,3,3,1,0,0,5,4,4,4,0,1,2,3,3,1,1
2,3,3,3,3,0,1,0,4,4,4,0,0,2,2,2,2,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,3,3,3,3,7,7,5,4,6,2,2,6,6,6,6,7,7,7,7,5,13,9,13,9,0,4,4,2,3,1,1,1,1,3,3,3,3,2,1,1,1,0,0,0,0,0,2,2,3,3,3,3,3,7,4,4,5,4,4,4,0,3,2,3,3,1,0
2,3,3,3,3,2,1,0,4,4,4,0,2,2,2,2,2,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,3,3,3,3,3,7,7,4,4,6,6,6,6,6,6,7,7,3,1,1,5,13,9,13,12,12,4,4,2,3,1,1,1,3,3,3,3,2,1,1,1,0,0,0,0,0,0,0,2,2,3,3,3,3,2,6,5,5,4,4,0,3,3,2,3,1,1,0
2,3,3,3,3,2,3,3,6,6,6,2,2,2,2,2,0,0,1,1,0,0,0,0,0,0,0,0,1,3,3,3,2,3,3,3,3,7,7,12,12,12,14,6,6,6,6,7,7,3,1,1,5,13,9,12,8,12,12,12,6,7,3,3,3,3,3,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,2,2,2,3,3,7,6,6,2,2,3,2,1,1,1,1,0
0,0,1,1,1,0,1,1,2,2,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,3,3,4,4,4,4,4,4,4,6,7,7,3,3,1,5,5,0,4,0,4,4,4,2,3,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0
0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,3,3,4,4,4,4,4,4,6,7,7,7,3,3,1,5,5,0,4,0,4,4,4,2,3,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0,1,1,1,1,0
0,0,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,3,1,1,0,0,4,4,4,6,7,7,5,3,3,3,5,4,0,4,0,4,4,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,0,0
0,0,0,1,1,1,0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,3,5,5,0,4,4,6,7,7,5,5,7,7,7,7,4,4,4,4,4,4,4,3,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,0,0
0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,5,5,5,5,3,3,3,3,1,1,1,3,3,2,2,0,0,0,4,1,5,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0
0,0,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,7,7,3,7,3,3,1,5,5,5,5,7,2,6,2,0,0,5,1,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,0,0,0
0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,7,7,7,7,3,5,1,1,5,5,7,6,6,6,3,5,1,5,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,1,0,1,1,1,1,0,0,0
0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,1,5,5,1,1,1,1,1,0,2,2,2,7,7,7,7,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,1,0,0,0
